0,1,2,3,4,5,6,7
0.8978304449930554,-0.08514430750258747,-0.38366712740395986,-0.27752010226190593,-0.37851111546534105,-0.5962271076437596,0.6577899179360418,0.3341267112020638
0.17670012144963684,1.0902852182419054,-0.26521901669338377,-0.3530914530236822,-0.2935386096527683,-0.15538484915885234,-0.39807813175584544,-0.5589723768027154
1.128604278557623,0.6746005084010777,-0.4695192571831894,-0.31296063724829,-0.369941976117641,-0.7037454819842175,0.9880844748344374,0.9844437755849857
0.7556058353455098,-0.032431367092428394,-0.17104434728215737,-0.309484789915089,-0.3375632818527812,-0.45839305291672305,-0.06308742603430983,-0.27906323394128746
0.09815817283830572,-0.9291844373196103,-0.19089819504705458,-0.14225009785993784,-0.377533428415053,-0.7258167388469948,0.8273391287695695,0.7980320441560761
-0.3036490932235234,0.47631950389699057,-0.05981281453341301,-0.2085020705058695,-0.3605101717377074,-0.5482928864206891,0.593272116429712,0.34736942459484893
0.19974717972940967,1.11804645774925,-0.2860543198841003,-0.35139130478717784,-0.21400089352263207,0.36046833510975057,-0.6331329558334566,-0.705269744597659
-0.46770775808348536,-0.625158351346024,0.13217062038613872,-0.07551612081142714,-0.38210555309964755,-0.7319502067763315,1.2328472554614822,1.2209944482027466
0.1909529074910753,-0.0832114855838039,-0.1750537592032717,-0.29680410635912174,-0.2363439178987514,0.18413479564304844,-0.5783414238677548,-0.6708240270430329
0.4663046037809929,0.0654072139118372,-0.4906415990852543,-0.29330377586353273,-0.3426817610371554,-0.5104128234616914,0.13899941072163727,-0.09096488469594627
-0.6557232335237374,-0.9462959501217794,0.07924083586449975,-0.10880689944529057,-0.38066777804592494,-0.4926126485957598,0.8468565807710765,0.4371651525636257
-0.5025815962699837,-0.04208355698307872,-0.05984931707501375,-0.18665704537107253,-0.2749625559036456,-0.30519152583859777,-0.5127498382631438,-0.5746475541687189
0.4020154412111003,1.0135289876991591,-0.36739625549528127,-0.35381393662550154,-0.39467170707606153,-0.6192832953240179,1.334756927616473,1.015797337909892
-0.48650930562751055,-0.9143187883535002,0.12932542776525016,-0.10316706708804027,-0.36373078786492435,-0.6490131204168851,0.4712687975140843,0.3066496329512151
-1.0796678055648221,-1.4144618997577578,0.4029106174276875,0.2237054806780029,-0.3328473796628144,-0.5065125915332388,-0.03657618507559815,-0.1996989548322962
-2.5534665324029273,-2.4060724318913884,3.522698915830924,3.6095987591520204,0.5535121867767386,1.6011750045959987,-1.3240557419948331,-0.9318056825492447
