0,1,2,3,4,5,6,7,8,9,10
0.04466933158830251,-1.3387013275621977,0.6492566954057882,-0.593534143009258,-0.4437528391500107,-0.7605431092993914,-0.7971318064660934,-0.37312216684325195,0.5387020755309198,-0.35045719688836013,0.07408558038582673
-0.7624559644735188,0.7602616829267809,-0.5899984562920751,-0.310404070414034,-0.2878085449245737,-0.7605431092993914,-0.6484122602125774,-0.3573023639938696,0.4053335459910491,-0.6507703608886082,-0.6669247293749944
-0.5318487370272841,0.04143873412918556,-0.7965409815750524,-0.4519691067116461,1.739467280006105,-1.1362901865283257,-1.035083080471719,0.14893132718683302,-0.328193366478241,1.2111712559129315,-1.130056172975507
0.8517946276501239,-0.8786546403317367,0.5976210640850439,-0.027273997818810177,-0.1764197633349762,1.1181922768452803,0.5413441098155507,0.29130955283139104,-0.9950360141775912,-0.4105198296884099,-0.5742984406548904
1.370660889404151,-0.993666312139352,1.3205199025754641,0.04350852032999586,-0.376919570196252,-1.0423534172210922,-0.9161074434689062,0.24385014428318552,-1.0617202789475282,-0.050144032888111485,0.5372170239863395
-0.7048041576119604,0.44397958545583865,-1.3645329261032397,-0.16883903411642226,-0.1764197633349762,0.742445199616346,-0.29148534920413893,-0.8424429847086317,0.6053863403008536,-0.29039456408831044,0.44459073526623727
-0.3012415095810497,1.2203083701572417,-1.0030835068580295,-0.09805651596761622,0.11319106879797787,-0.5726695706849242,-0.17250971220132613,0.34931549661247907,-0.46156189601810865,0.3102317639121862,-0.5742984406548904
-0.9930631919197537,0.6740029290710694,0.18453601351908938,2.5208966555382046,-0.08730873806329792,-0.8544798786066249,0.06544156180429948,0.23330360905024444,0.27196501645117843,0.1300438655120377,-0.11116699705437771
-1.050714998781312,-1.0511721480431593,-0.022006511763887737,0.18507355662760763,-0.4437528391500107,-0.7605431092993914,-0.08327798444921652,-1.5279677748491567,-0.6616146903279161,-0.5907077280885584,1.4634799111873649
-0.9354113850581948,-1.3962071634660052,0.029629119556856612,-0.09805651596761622,-1.669029436635586,1.8696864313031492,1.5823809335901629,-3.215413412118029,-0.328193366478241,-1.6117724856894031,1.1856010450270567
1.4283126962657104,-1.3387013275621977,0.7525279580472767,-0.6643166611580639,-0.06503098174537836,0.2727613530801781,-0.588924441711171,-0.6789716885982501,-0.19482483693837033,0.4303570295122857,1.3708536224672627
-0.6471523507504015,-0.8786546403317367,0.23617164483983372,-0.38118658856284005,-0.5551416207396085,-0.10298572414875623,-0.5591805324604677,-1.0744667598331008,-0.5282461607880454,0.4303570295122857,0.8150958901466477
-0.3012415095810497,0.44397958545583865,-0.07364214308463209,-0.38118658856284005,-0.15414200701705663,1.4000025847669813,2.504442120361962,-0.27293008213039965,-0.6616146903279161,-0.8309582592887573,-0.48167215193478824
0.04466933158830251,0.558991257263454,-0.7965409815750524,-0.522751624860452,-0.3323640575604129,2.0575599699176164,-0.02379016594781012,-0.8951756608732784,0.4720178107609829,1.3913591543130808,1.2782273337471606
-0.5318487370272841,1.0190379444939148,-1.416168557423984,-0.4519691067116461,-0.2432530322887349,-0.4787328013776906,-0.38071707695624857,0.5602462012711247,1.3389132527701406,-0.5907077280885584,-0.944803595535301
0.4482319796192127,-0.7061371326203136,1.527062427858441,1.459158883306115,-0.15414200701705663,-0.9484166479138585,-0.7971318064660934,-0.11473205363645936,-0.19482483693837033,-0.5306450952885093,1.9266113547878778
-1.5119294536737813,3.4917888883576422,-0.9514478755372853,-0.73509917930687,1.8954115742315414,-0.8544798786066249,-0.8268757157167965,-1.4435954929856867,1.272228988000207,-1.0712087904889562,-0.5742984406548904
-0.3012415095810497,0.09894457003299324,-0.07364214308463209,-0.38118658856284005,0.024080043526299916,0.6485084303091124,0.03569765255359628,0.718444229765065,0.6720706050707904,0.4904196623123354,-1.130056172975507
